potid,speciesid,colour,longestleaflength_cm,loglongestleaflength_cm,height_cm,logheight_cm,num_leaves,lognum_leaves,observer,date,sampledate,graphdate,shadetreatment,invasiontreatment,season,treatment
19,bindweed,green,6,0.77815125,3.6,0.556302501,11,1.041392685,David/Robbie,7/11/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
19,bindweed,yellow,8.3,0.919078092,78,1.892094603,21,1.322219295,David/Robbie,7/11/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
19,hempnettle,yellow,3,0.477121255,12,1.079181246,36,1.556302501,David/Robbie,7/11/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
19,hempnettle,green,,,,,,,David/Robbie,7/11/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
20,bindweed,yellow,5.5,0.740362689,17,1.230448921,18,1.255272505,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
20,bindweed,nocolour,8.1,0.908485019,141,2.149219113,58,1.763427994,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
20,bindweed,red,6.5,0.812913357,32,1.505149978,24,1.380211242,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
20,hempnettle,blue,7.5,0.875061263,25,1.397940009,197,2.294466226,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
20,maple,red,2.5,0.397940009,6,0.77815125,9,0.954242509,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
21,bindweed,green,5,0.698970004,13.5,1.130333768,7,0.84509804,David/Robbie,7/11/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
21,bindweed,yellow,4.5,0.653212514,18,1.255272505,6,0.77815125,David/Robbie,7/11/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
21,bindweed,red,4.8,0.681241237,15,1.176091259,8,0.903089987,David/Robbie,7/11/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
21,commonplantain,green,2.5,0.397940009,,,7,0.84509804,David/Robbie,7/11/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
21,commonplantain,red,,,,,,,David/Robbie,7/11/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
21,hempnettle,green,9,0.954242509,23.5,1.371067862,30,1.477121255,David/Robbie,7/11/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
21,hempnettle,blue,,,,,,,David/Robbie,7/11/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
21,hempnettle,yellow,4,0.602059991,9.5,0.977723605,34,1.531478917,David/Robbie,7/11/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
21,maple,green,3.1,0.491361694,6,0.77815125,6,0.77815125,David/Robbie,7/11/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
21,maple,blue,2.9,0.462397998,6,0.77815125,8,0.903089987,David/Robbie,7/11/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
22,bindweed,yellow,4,0.602059991,9,0.954242509,6,0.77815125,David/Robbie,7/11/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
22,bindweed,blue,11,1.041392685,279,2.445604203,44,1.643452676,David/Robbie,7/11/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
22,bindweed,green,7.5,0.875061263,157.5,2.197280558,32,1.505149978,David/Robbie,7/11/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
22,hempnettle,yellow,8,0.903089987,34,1.531478917,84,1.924279286,David/Robbie,7/11/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
22,hempnettle,blue,8,0.903089987,24,1.380211242,45,1.653212514,David/Robbie,7/11/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
22,hempnettle,green,7.5,0.875061263,17,1.230448921,123,2.089905111,David/Robbie,7/11/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
22,maple,red,2.5,0.397940009,6,0.77815125,6,0.77815125,David/Robbie,7/11/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
23,avens,yellow,,,,,,,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
23,avens,green,1.2,0.079181246,,,4,0.602059991,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
23,bindweed,yellow,5.6,0.748188027,89.4,1.951337519,23,1.361727836,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
23,bindweed,red,6.7,0.826074803,55,1.740362689,14,1.146128036,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
23,bindweed,green,3.4,0.531478917,6,0.77815125,3,0.477121255,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
23,commonplantain,blue,2.8,0.447158031,,,9,0.954242509,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
23,dandelion,red,,,,,,,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
23,hempnettle,red,6.9,0.838849091,18.5,1.267171728,36,1.556302501,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
23,hempnettle,green,,,,,,,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
23,hempnettle,blue,8.3,0.919078092,35,1.544068044,78,1.892094603,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
23,maple,red,2,0.301029996,4,0.602059991,6,0.77815125,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
23,maple,green,2.6,0.414973348,2,0.301029996,7,0.84509804,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
23,maple,blue,2.6,0.414973348,6.1,0.785329835,8,0.903089987,David/Robbie,7/11/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
24,avens,blue,4.5,0.653212514,,,12,1.079181246,David/Robbie,7/11/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
24,avens,red,2.6,0.414973348,,,4,0.602059991,David/Robbie,7/11/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
24,avens,green,3,0.477121255,,,4,0.602059991,David/Robbie,7/11/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
24,bindweed,green,9,0.954242509,77,1.886490725,23,1.361727836,David/Robbie,7/11/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
24,bindweed,yellow,8.8,0.944482672,77,1.886490725,14,1.146128036,David/Robbie,7/11/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
24,commonplantain,red,6.5,0.812913357,,,5,0.698970004,David/Robbie,7/11/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
24,commonplantain,yellow,5.5,0.740362689,,,4,0.602059991,David/Robbie,7/11/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
24,hempnettle,blue,6.4,0.806179974,24.5,1.389166084,63,1.799340549,David/Robbie,7/11/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
24,hempnettle,red,8,0.903089987,30.5,1.484299839,60,1.77815125,David/Robbie,7/11/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
24,hempnettle,yellow,6.7,0.826074803,21,1.322219295,32,1.505149978,David/Robbie,7/11/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
24,maple,red,3.9,0.591064607,5,0.698970004,6,0.77815125,David/Robbie,7/11/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
24,maple,blue,3.2,0.505149978,7.3,0.86332286,8,0.903089987,David/Robbie,7/11/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
12,avens,blue,3.5,0.544068044,,,7,0.84509804,David/Robbie,7/12/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
12,avens,red,,,,,,,David/Robbie,7/12/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
12,bindweed,red,4.2,0.62324929,8.3,0.919078092,6,0.77815125,David/Robbie,7/12/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
12,bindweed,blue,5.6,0.748188027,30,1.477121255,11,1.041392685,David/Robbie,7/12/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
12,bindweed,yellow,5.8,0.763427994,99.3,1.996949248,37,1.568201724,David/Robbie,7/12/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
12,commonplantain,red,2.8,0.447158031,,,7,0.84509804,David/Robbie,7/12/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
12,commonplantain,yellow,2,0.301029996,,,7,0.84509804,David/Robbie,7/12/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
12,hempnettle,red,7,0.84509804,27,1.431363764,96,1.982271233,David/Robbie,7/12/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
12,hempnettle,blue,3.2,0.505149978,12,1.079181246,73,1.86332286,David/Robbie,7/12/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
12,hempnettle,green,9.5,0.977723605,37.5,1.574031268,106,2.025305865,David/Robbie,7/12/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
12,maple,yellow,3.3,0.51851394,4.3,0.633468456,6,0.77815125,David/Robbie,7/12/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
12,maple,red,2.5,0.397940009,5.5,0.740362689,6,0.77815125,David/Robbie,7/12/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
12,maple,blue,2,0.301029996,3.5,0.544068044,6,0.77815125,David/Robbie,7/12/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
14,avens,yellow,2,0.301029996,,,4,0.602059991,David/Robbie,7/12/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
14,bindweed,blue,5.2,0.716003344,11.3,1.053078443,7,0.84509804,David/Robbie,7/12/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
14,bindweed,red,7.1,0.851258349,81,1.908485019,24,1.380211242,David/Robbie,7/12/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
14,bindweed,yellow,7.5,0.875061263,54,1.73239376,15,1.176091259,David/Robbie,7/12/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
14,commonplantain,red,7.5,0.875061263,,,7,0.84509804,David/Robbie,7/12/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
14,hempnettle,blue,9,0.954242509,24,1.380211242,58,1.763427994,David/Robbie,7/12/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
14,hempnettle,green,7.5,0.875061263,17,1.230448921,23,1.361727836,David/Robbie,7/12/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
14,hempnettle,yellow,7.5,0.875061263,16,1.204119983,31,1.491361694,David/Robbie,7/12/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
14,maple,red,3.1,0.491361694,4.6,0.662757832,8,0.903089987,David/Robbie,7/12/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
14,maple,yellow,2.8,0.447158031,4.5,0.653212514,4,0.602059991,David/Robbie,7/12/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
14,maple,blue,,,,,,,David/Robbie,7/12/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
15,avens,red,1.5,0.176091259,,,4,0.602059991,David/Robbie,7/12/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
15,avens,blue,,,,,,,David/Robbie,7/12/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
15,bindweed,yellow,8.5,0.929418926,70.7,1.849419414,18,1.255272505,David/Robbie,7/12/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
15,bindweed,green,8.6,0.934498451,129,2.11058971,29,1.462397998,David/Robbie,7/12/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
15,bindweed,red,8.1,0.908485019,577,2.761175813,90,1.954242509,David/Robbie,7/12/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
15,hempnettle,red,9.4,0.973127854,32,1.505149978,195,2.290034611,David/Robbie,7/12/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
15,hempnettle,yellow,8.3,0.919078092,40,1.602059991,210,2.322219295,David/Robbie,7/12/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
15,hempnettle,blue,12,1.079181246,63,1.799340549,177,2.247973266,David/Robbie,7/12/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
16,bindweed,blue,,,,,,,David/Robbie,7/12/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
16,bindweed,yellow,4,0.602059991,11.2,1.049218023,7,0.84509804,David/Robbie,7/12/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
16,bindweed,green,5,0.698970004,12.1,1.08278537,19,1.278753601,David/Robbie,7/12/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
16,hempnettle,blue,4,0.602059991,17,1.230448921,245,2.389166084,David/Robbie,7/12/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
16,hempnettle,yellow,8,0.903089987,20,1.301029996,64,1.806179974,David/Robbie,7/12/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
16,hempnettle,red,8,0.903089987,25.5,1.40654018,77,1.886490725,David/Robbie,7/12/2023,7/10/2023,10-Jul,control,invaded,late,controlinvaded
6,avens,green,1.9,0.278753601,,,6,0.77815125,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
6,avens,yellow,3,0.477121255,,,11,1.041392685,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
6,avens,red,3,0.477121255,,,4,0.602059991,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
6,bindweed,yellow,9.2,0.963787827,122.5,2.088136089,23,1.361727836,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
6,bindweed,red,10,1,152,2.181843588,32,1.505149978,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
6,bindweed,green,9,0.954242509,106,2.025305865,19,1.278753601,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
6,commonplantain,red,,,,,,,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
6,hempnettle,green,6,0.77815125,27,1.431363764,59,1.770852012,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
6,hempnettle,blue,9.6,0.982271233,35.4,1.549003262,70,1.84509804,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
6,hempnettle,red,7,0.84509804,24,1.380211242,51,1.707570176,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
6,maple,red,3.3,0.51851394,4,0.602059991,4,0.602059991,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
7,avens,yellow,3.4,0.531478917,,,12,1.079181246,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
7,avens,green,,,,,,,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
7,bindweed,yellow,,,,,,,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
7,bindweed,blue,,,,,,,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
7,bindweed,red,,,,,,,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
7,hempnettle,green,8.1,0.908485019,38.4,1.584331224,76,1.880813592,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
7,hempnettle,red,8.7,0.939519253,45.5,1.658011397,93,1.968482949,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,invaded,late,earlyinvaded
8,avens,green,2.2,0.342422681,,,4,0.602059991,David/Robbie,7/13/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
8,avens,red,1.9,0.278753601,,,5,0.698970004,David/Robbie,7/13/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
8,bindweed,yellow,5.2,0.716003344,15.8,1.198657087,6,0.77815125,David/Robbie,7/13/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
8,bindweed,green,8.5,0.929418926,214,2.330413773,42,1.62324929,David/Robbie,7/13/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
8,bindweed,red,5.7,0.755874856,19,1.278753601,8,0.903089987,David/Robbie,7/13/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
8,commonplantain,blue,2.4,0.380211242,,,6,0.77815125,David/Robbie,7/13/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
8,hempnettle,blue,10,1,59,1.770852012,87,1.939519253,David/Robbie,7/13/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
8,hempnettle,yellow,8,0.903089987,36.5,1.562292864,86,1.934498451,David/Robbie,7/13/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
8,hempnettle,red,9,0.954242509,38,1.579783597,66,1.819543936,David/Robbie,7/13/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
8,maple,blue,3,0.477121255,2.3,0.361727836,4,0.602059991,David/Robbie,7/13/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
8,maple,green,4,0.602059991,8.5,0.929418926,6,0.77815125,David/Robbie,7/13/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
8,maple,yellow,2.6,0.414973348,3,0.477121255,5,0.698970004,David/Robbie,7/13/2023,7/10/2023,10-Jul,control,uninvaded,late,controluninvaded
9,avens,blue,3,0.477121255,32.1,1.506505032,5,0.698970004,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
9,avens,red,1.9,0.278753601,26,1.414973348,5,0.698970004,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
9,bindweed,green,5.5,0.740362689,33,1.51851394,20,1.301029996,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
9,bindweed,blue,4.6,0.662757832,15.2,1.181843588,10,1,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
9,bindweed,red,2.5,0.397940009,10,1,9,0.954242509,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
9,hempnettle,red,4.5,0.653212514,,,18,1.255272505,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
9,hempnettle,green,8,0.903089987,,,76,1.880813592,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
9,hempnettle,yellow,5.5,0.740362689,30,1.477121255,30,1.477121255,David/Robbie,7/13/2023,7/10/2023,10-Jul,early,uninvaded,late,earlyuninvaded
10,bindweed,blue,7.1,0.851258349,26.5,1.423245874,10,1,David/Robbie,7/13/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
10,bindweed,red,10,1,78,1.892094603,31,1.491361694,David/Robbie,7/13/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
10,bindweed,yellow,6,0.77815125,22,1.342422681,7,0.84509804,David/Robbie,7/13/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
10,hempnettle,blue,12.8,1.10720997,37.5,1.574031268,72,1.857332496,David/Robbie,7/13/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
10,hempnettle,green,4.5,0.653212514,11,1.041392685,27,1.431363764,David/Robbie,7/13/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
10,hempnettle,yellow,7,0.84509804,15,1.176091259,46,1.662757832,David/Robbie,7/13/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
10,maple,yellow,2,0.301029996,3,0.477121255,4,0.602059991,David/Robbie,7/13/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
10,maple,green,3.1,0.491361694,5,0.698970004,5,0.698970004,David/Robbie,7/13/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
11,avens,red,3.5,0.544068044,,,5,0.698970004,David/Robbie,7/13/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
11,avens,yellow,2.2,0.342422681,,,6,0.77815125,David/Robbie,7/13/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
11,avens,blue,2.5,0.397940009,,,5,0.698970004,David/Robbie,7/13/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
11,bindweed,blue,7.5,0.875061263,66.2,1.820857989,24,1.380211242,David/Robbie,7/13/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
11,bindweed,yellow,9,0.954242509,86.6,1.937517892,14,1.146128036,David/Robbie,7/13/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
11,hempnettle,green,8,0.903089987,35,1.544068044,131,2.117271296,David/Robbie,7/13/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
11,hempnettle,yellow,11.5,1.06069784,29,1.462397998,98,1.991226076,David/Robbie,7/13/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
11,hempnettle,blue,7,0.84509804,16.5,1.217483944,51,1.707570176,David/Robbie,7/13/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
11,maple,yellow,2.5,0.397940009,5,0.698970004,6,0.77815125,David/Robbie,7/13/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
1,bindweed,green,7.4,0.86923172,44.5,1.648360011,15,1.176091259,David/Robbie,7/14/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
1,commonplantain,yellow,5,0.698970004,,,8,0.903089987,David/Robbie,7/14/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
1,hempnettle,yellow,11.2,1.049218023,51,1.707570176,202,2.305351369,David/Robbie,7/14/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
1,hempnettle,blue,,,,,,,David/Robbie,7/14/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
1,hempnettle,green,,,,,,,David/Robbie,7/14/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
1,maple,yellow,,,,,,,David/Robbie,7/14/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
1,maple,blue,3.1,0.491361694,6,0.77815125,6,0.77815125,David/Robbie,7/14/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
1,maple,green,2.5,0.397940009,5.2,0.716003344,6,0.77815125,David/Robbie,7/14/2023,7/10/2023,10-Jul,normal,invaded,late,normalinvaded
2,bindweed,green,10,1,85,1.929418926,28,1.447158031,David/Robbie,7/14/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
2,bindweed,red,10,1,202,2.305351369,47,1.672097858,David/Robbie,7/14/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
2,bindweed,yellow,11.5,1.06069784,157.5,2.197280558,66,1.819543936,David/Robbie,7/14/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
2,commonplantain,yellow,5,0.698970004,,,5,0.698970004,David/Robbie,7/14/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
2,commonplantain,blue,5.3,0.72427587,,,5,0.698970004,David/Robbie,7/14/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
2,commonplantain,green,3.6,0.556302501,,,9,0.954242509,David/Robbie,7/14/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
2,hempnettle,green,9,0.954242509,33,1.51851394,48,1.681241237,David/Robbie,7/14/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
2,hempnettle,blue,,,,,,,David/Robbie,7/14/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
2,hempnettle,yellow,,,,,,,David/Robbie,7/14/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
2,maple,blue,4,0.602059991,6,0.77815125,8,0.903089987,David/Robbie,7/14/2023,7/10/2023,10-Jul,normal,uninvaded,late,normaluninvaded
